Year,CollegeName,Branch,Category,ClosingRank
2023,100 E100 K N S Institute of Technology Bangalore,AI Artificial,SCR,155349
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,1G,98293
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,2AG,91277
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,2AK,126972
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,2BG,96159
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,GM,87773
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,GMR,95150
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,SCG,135274
2023,100 E100 K N S Institute of Technology Bangalore,IE Info.Science,STG,150557
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,1G,69535
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,2AG,63440
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,2AK,108746
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,2BG,109189
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,3AG,63934
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,3BG,69002
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,GM,62133
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,GMR,65750
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,SCG,109455
2023,"101 E101 Channabasaveshwara Institute of Technology Gubbi, Tumkur",AD Artificial,STG,75702
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,1G,24289
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,2AG,24309
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,2AK,27571
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,2AR,29852
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,2BG,28216
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,3AG,20545
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,3BG,22344
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,3BR,25638
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,GM,20079
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,GMK,23886
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,GMR,23537
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,SCG,58252
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,SCK,74256
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,SCR,80628
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,STG,63937
2023,103 E103 Global Academy of Technology Bangalore,CS Computers,STR,90200
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,1G,16180
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,2AG,15288
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,2AR,20607
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,2BG,18576
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,3AG,14136
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,3AK,23864
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,GM,13937
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,GMR,17734
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,SCG,44093
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AD Artificial,SCR,69831
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,1G,15829
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,2AG,15637
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,2AR,25841
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,2BG,15358
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,3AG,12540
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,3BG,13208
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,GM,11384
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,GMK,12645
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,GMR,16667
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,SCG,38837
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,SCR,85263
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,AI Artificial,STG,35909
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,1G,21301
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,2AG,20386
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,2AR,27014
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,3AG,16497
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,3BG,15906
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,3BK,23727
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,GM,14432
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,GMR,24503
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,SCG,62214
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,SCR,91942
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Intelligence CB Comp. Sc. and,STG,46242
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,1G,11617
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,1R,16240
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,2AG,11798
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,2AK,14383
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,2AR,12277
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,2BG,15315
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,2BR,16375
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,3AG,9540
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,3BG,9109
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,GM,8854
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,GMK,11036
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,GMR,9896
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,SCG,29566
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,SCK,42734
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,SCR,33834
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,STG,31919
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,STK,38598
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,CS Computers,STR,42923
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,1G,23503
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,2AG,21854
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,2AK,34430
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,2AR,24473
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,2BG,24847
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,3AG,19571
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,3BG,19559
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,3BR,24093
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,GM,18544
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,GMK,21732
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,GMR,22719
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,SCG,60179
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,SCK,84485
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,SCR,94457
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,STG,84234
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EC Electronics,STR,87943
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,1G,56875
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,1R,75328
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,2AG,50337
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,2BG,58145
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,3AG,44534
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,3AR,50393
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,3BG,40044
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,GM,39092
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,GMR,46794
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,EE Electrical,SCG,120726
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,1G,14837
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,1R,20460
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,2AG,14579
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,2AK,21692
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,2AR,16065
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,2BG,18539
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,3AG,11975
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,3AR,14443
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,3BG,12709
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,3BR,14449
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,GM,11525
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,GMK,17523
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,GMR,12663
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,SCG,48420
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,SCK,71443
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,SCR,67457
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,STG,51608
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,STK,72636
2023,105 E105 Nitte Meenakshi Institutute of Technology Bangalore,Design) IE Info.Science,STR,74478
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,1G,58784
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,2AG,60085
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,2BG,88827
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,3AG,56238
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,3BG,59894
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,GM,56199
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,GMK,94025
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,GMR,62496
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,SCG,140590
2023,106 E106 East West Institute of Technology Bangalore,AD Artificial,STG,158404
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,1G,20372
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,2AG,21540
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,2AK,39475
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,2AR,29136
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,2BG,25160
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,3AG,18994
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,3BG,18263
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,3BR,24400
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,GM,18029
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,GMK,18464
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,GMR,22388
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,SCG,62475
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,SCR,73266
2023,107 E107 B N M Institute of Technology Bangalore,AI Artificial,STG,100248
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,1G,14438
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,2AG,15225
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,2AK,18219
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,2AR,18362
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,2BG,13451
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,3AG,12210
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,3BG,13463
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,3BR,15867
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,GM,12005
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,GMK,14911
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,GMR,15634
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,SCG,48891
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,SCK,62833
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,SCR,51731
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,STG,43761
2023,107 E107 B N M Institute of Technology Bangalore,Intelligence CS Computers,STR,50027
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,1G,79997
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,2AG,62508
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,2BG,102568
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,3AG,61995
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,3AR,70146
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,3BG,53039
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,3BK,114828
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,GM,49575
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,GMR,59238
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,SCG,129930
2023,107 E107 B N M Institute of Technology Bangalore,EE Electrical,STG,165276
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,1G,15890
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,2AG,17013
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,2AR,18279
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,2BG,24277
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,3AG,12873
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,3BG,13959
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,GM,12646
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,GMR,15819
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,SCG,50555
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,SCR,65942
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,STG,61727
2023,107 E107 B N M Institute of Technology Bangalore,IE Info.Science,STK,83264
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,1G,28438
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,2AG,31885
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,2AR,33327
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,2BG,42099
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,3AG,25589
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,3AR,28435
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,3BG,27300
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,3BK,35492
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,GM,24351
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,GMK,25832
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,GMR,27680
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,SCG,60034
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,SCR,89551
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,STG,64154
2023,108 E108 Sapthagiri College of Engineering Bangalore,CS Computers,STR,96196
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,1G,43640
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,2AG,53393
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,2AR,60033
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,2BG,75316
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,3AG,45648
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,3BG,45899
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,GM,43524
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,GMK,46784
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,GMR,46787
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,SCG,125653
2023,108 E108 Sapthagiri College of Engineering Bangalore,EC Electronics,STG,190879
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,1G,81960
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,2AG,71611
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,2AR,131399
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,3AG,52132
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,3BG,69116
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,GM,51579
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,GMR,64254
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,SCG,123175
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial,STG,74878
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,1G,102660
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,2AG,82726
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,2BG,133502
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,3AG,68539
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,3BG,81109
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,GM,63679
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,GMK,92117
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,GMR,64270
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,SCG,119679
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber,STG,141463
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,1G,63656
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,2AG,57341
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,2BG,59554
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,3AG,47359
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,3AR,49855
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,3BG,51548
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,GM,46747
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,GMR,49310
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,SCG,106087
2023,"111 E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,STG,163703
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,1G,80908
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,2AG,80060
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,2AR,99881
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,2BG,76595
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,3AG,68473
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,3BG,69813
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,GM,66251
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,GMR,73113
2023,112 E112 Sri Krishna Institute of Technology Bangalore,Design) IE Info.Science,SCG,128764
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",1G,80719
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",2AG,79742
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",2AR,86005
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",3AG,78435
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",3BG,79281
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",GM,69412
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",GMK,83711
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",GMR,75934
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",SCG,124926
2023,113 E113 Sambhram Institute of Technology Bangalore,"Intel, Data Sc AI Artificial",STG,162821
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,1G,83686
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,2AG,90191
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,2BG,100412
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,3AG,87929
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,GM,80197
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,GMK,147520
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,SCG,134327
2023,113 E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber,SCR,195918
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,1G,32874
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,1R,36851
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,2AG,35889
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,2AK,43617
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,2AR,41716
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,2BG,33752
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,3AG,37671
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,3BG,29864
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,GM,28267
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,GMK,31586
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,GMR,31784
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,SCG,80251
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,STG,54034
2023,114 E114 G M Institute of Technology Davanagere,CS Computers,STR,71872
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,1G,50451
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,2AG,61747
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,2AR,62194
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,2BG,55417
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,3AG,45745
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,3BG,44998
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,3BR,59829
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,GM,44860
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,GMK,65235
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,GMR,58504
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,SCG,128623
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,STG,107021
2023,114 E114 G M Institute of Technology Davanagere,EC Electronics,STR,139262
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,1G,29730
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,2AG,26387
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,2BG,32178
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,3AG,24732
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,3AR,28173
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,GM,23954
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,GMK,34783
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,GMR,27936
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,SCG,77750
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",AI Artificial,STG,125519
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,1G,18960
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,2AG,20999
